Id_station;code_Hydro;nom_station;longitude;latitude;Periode;Automne;Hiver;Printemps;Été
437;J706062001;LA-VILAINE-A-CHATEAUBOURG;-1.403798;48.108040;2005-2030;2.953841282197802;6.309818392808375;5.886967966485507;2.7095775600714607
437;J706062001;LA-VILAINE-A-CHATEAUBOURG;-1.403798;48.108040;2030-2050;2.939749875824176;7.225822838781164;6.155767402717392;2.685329651630435
437;J706062001;LA-VILAINE-A-CHATEAUBOURG;-1.403798;48.108040;2070-2100;3.218450413186813;9.349896327187274;6.0219122100280496;2.66867305955335
322;J709063002;LA-VILAINE-A-CESSON-SEVIGNE-[PONT-BRIANT];-1.563749;48.123707;2005-2030;3.908807748131868;8.126014571233501;7.773307103713767;3.611284033050469
322;J709063002;LA-VILAINE-A-CESSON-SEVIGNE-[PONT-BRIANT];-1.563749;48.123707;2030-2050;3.888482822527473;9.26049065429363;8.140183174999999;3.640893789673913
322;J709063002;LA-VILAINE-A-CESSON-SEVIGNE-[PONT-BRIANT];-1.563749;48.123707;2070-2100;4.284107242857143;12.028822902024585;8.053068365357642;3.614886511166253
332;J748301001;LA-SEICHE-A-BRUZ-[CARCE];-1.722288;48.019485;2005-2030;3.087441350769231;6.182079789713245;6.11755425634058;2.907020183564091
332;J748301001;LA-SEICHE-A-BRUZ-[CARCE];-1.722288;48.019485;2030-2050;3.10772804010989;7.020704777839335;6.290421480434782;2.990318849456522
332;J748301001;LA-SEICHE-A-BRUZ-[CARCE];-1.722288;48.019485;2070-2100;3.5775452787545787;9.26990362328272;6.543975319074334;3.0666953027295287
116;J750061001;LA-VILAINE-A-GUICHEN-[LE-BOEL];-1.755066;47.992901;2005-2030;13.225899393406593;25.748291655439235;26.295546428894927;12.452099251004912
116;J750061001;LA-VILAINE-A-GUICHEN-[LE-BOEL];-1.755066;47.992901;2030-2050;13.33061928076923;29.45752729695291;27.283079305434786;13.197905271739131
116;J750061001;LA-VILAINE-A-GUICHEN-[LE-BOEL];-1.755066;47.992901;2070-2100;14.773177747252747;37.54223363412871;27.630068069074337;12.798483253101738
422;J795301020;LE-DON-A-GUEMENE-PENFAO-[JUZET];-1.789096;47.622978;2005-2030;2.593720295824176;5.830299259444697;4.99715805615942;2.353251138901295
422;J795301020;LE-DON-A-GUEMENE-PENFAO-[JUZET];-1.789096;47.622978;2030-2050;2.532941404945055;6.268943746260387;5.222855532608695;2.360336070108696
422;J795301020;LE-DON-A-GUEMENE-PENFAO-[JUZET];-1.789096;47.622978;2070-2100;2.9836106670329667;8.588209976861895;5.195290382187938;2.2735534278624603
296;J820231001;L'OUST-A-PLEUGRIFFET-[LA-TERTRAIE];-2.640545;47.983585;2005-2030;5.382828595604396;14.9803950860264;12.915598482336955;4.9186388999553365
296;J820231001;L'OUST-A-PLEUGRIFFET-[LA-TERTRAIE];-2.640545;47.983585;2030-2050;5.592628804945054;18.551345487534626;11.912601485869564;4.943135257608695
296;J820231001;L'OUST-A-PLEUGRIFFET-[LA-TERTRAIE];-2.640545;47.983585;2070-2100;5.768232842124543;19.70803752349964;11.879932492987376;4.429957932647997
139;J850231002;L'OUST-A-SAINT-GRAVE-[ECHUSE-LE-GUELIN];-2.256962;47.739105;2005-2030;12.902162884835164;34.2566451074192;30.619534358695653;11.976820234926306
139;J850231002;L'OUST-A-SAINT-GRAVE-[ECHUSE-LE-GUELIN];-2.256962;47.739105;2030-2050;13.206523424725274;41.93869464487535;29.18929023913044;12.140830392391305
139;J850231002;L'OUST-A-SAINT-GRAVE-[ECHUSE-LE-GUELIN];-2.256962;47.739105;2070-2100;14.111377994505496;45.92908686804049;29.209206143057504;11.14213024246721
319;K022001001;LA-LOIRE-A-BRIVES-CHARENSAC;3.928910;45.041199;2005-2030;12.223634153406593;15.055488256258537;16.37298929076087;6.748785902188477
319;K022001001;LA-LOIRE-A-BRIVES-CHARENSAC;3.928910;45.041199;2030-2050;11.103326877472528;16.040375363988918;13.193123489673914;6.843771288586956
319;K022001001;LA-LOIRE-A-BRIVES-CHARENSAC;3.928910;45.041199;2070-2100;14.206974829304029;17.252239615690527;16.133670251051893;6.240919212336051
119;K055001010;LA-LOIRE-A-BAS-EN-BASSET;4.117993;45.295231;2005-2030;33.32791963296703;45.95150963586709;48.609458187047096;24.826174016525236
119;K055001010;LA-LOIRE-A-BAS-EN-BASSET;4.117993;45.295231;2030-2050;31.19553075714286;52.463273073684206;42.289859444021744;25.746562294565216
119;K055001010;LA-LOIRE-A-BAS-EN-BASSET;4.117993;45.295231;2070-2100;37.12259884835165;53.80520471691975;48.935735150771386;22.8907000315491
81;K069001001;LA-LOIRE-A-MONTROND-LES-BAINS;4.225359;45.643330;2005-2030;45.47134138681319;62.98193160446063;65.72073168025362;34.858868417597144
81;K069001001;LA-LOIRE-A-MONTROND-LES-BAINS;4.225359;45.643330;2030-2050;43.51199482637362;73.23781797396121;58.661914088043474;36.27566066956522
81;K069001001;LA-LOIRE-A-MONTROND-LES-BAINS;4.225359;45.643330;2070-2100;49.90817912820513;74.37383961460593;67.07381375140253;31.8995641371854
66;K079001010;LA-LOIRE-A-BALBIGNY;4.182092;45.816048;2005-2030;53.99597606681319;77.55113972280382;80.4714360009058;42.82371444752122
66;K079001010;LA-LOIRE-A-BALBIGNY;4.182092;45.816048;2030-2050;52.8960797032967;92.83236718725762;74.36399347445652;45.012279505434776
66;K079001010;LA-LOIRE-A-BALBIGNY;4.182092;45.816048;2070-2100;59.51839106593407;93.41398894215472;82.54793294424965;39.318101516838006
421;K117321001;L'ARCONCE-A-MONTCEAUX-L'ETOILE;4.049810;46.357975;2005-2030;3.8663692378021977;7.831747356850251;6.840590476902174;3.4001232693166594
421;K117321001;L'ARCONCE-A-MONTCEAUX-L'ETOILE;4.049810;46.357975;2030-2050;3.9064296016483513;10.223061905817174;8.096339900543478;3.5752058603260872
421;K117321001;L'ARCONCE-A-MONTCEAUX-L'ETOILE;4.049810;46.357975;2070-2100;4.248935035531136;10.30541918691251;7.850003959326788;3.313617925558313
46;K118001010;LA-LOIRE-A-DIGOIN;3.983036;46.478168;2005-2030;75.80042374065934;117.142261137005;116.85480889492752;62.91765317820455
46;K118001010;LA-LOIRE-A-DIGOIN;3.983036;46.478168;2030-2050;75.3128769510989;144.945855599446;117.94281408641304;66.48050892608696
46;K118001010;LA-LOIRE-A-DIGOIN;3.983036;46.478168;2070-2100;83.02854587399267;145.3186779266088;124.44825951612904;58.89444420879121
348;K125181001;L'ARROUX-A-DRACY-SAINT-LOUP-[SURMOULIN];4.320197;47.000771;2005-2030;4.520578382417583;10.170451818843878;10.26812460914855;4.310715761054042
348;K125181001;L'ARROUX-A-DRACY-SAINT-LOUP-[SURMOULIN];4.320197;47.000771;2030-2050;4.034754126923077;12.144957397783934;10.843971580434784;4.383031872826087
348;K125181001;L'ARROUX-A-DRACY-SAINT-LOUP-[SURMOULIN];4.320197;47.000771;2070-2100;4.724846447985349;13.977911655097616;11.362842224754557;4.350114304856434
176;K132181010;L'ARROUX-A-ETANG-SUR-ARROUX-[PONT-DU-TACOT];4.192479;46.851460;2005-2030;12.356688733626374;31.25362742558034;27.534831619565217;10.407904746761949
176;K132181010;L'ARROUX-A-ETANG-SUR-ARROUX-[PONT-DU-TACOT];4.192479;46.851460;2030-2050;10.412680454395604;38.00751273739612;28.675016671739133;10.412756260326086
176;K132181010;L'ARROUX-A-ETANG-SUR-ARROUX-[PONT-DU-TACOT];4.192479;46.851460;2070-2100;12.36419495824176;42.34134673752712;29.323337361851333;10.219531629563985
149;K134181001;L'ARROUX-A-RIGNY-SUR-ARROUX;4.034500;46.534573;2005-2030;14.92952348043956;36.74499953618571;32.97616603849638;12.859955145154084
149;K134181001;L'ARROUX-A-RIGNY-SUR-ARROUX;4.034500;46.534573;2030-2050;12.917666608791208;45.1877440132964;34.90326562880435;13.028200125543478
149;K134181001;L'ARROUX-A-RIGNY-SUR-ARROUX;4.034500;46.534573;2070-2100;15.117740990476191;49.976215357917575;35.54299555610098;12.730387600141793
334;K138301001;LA-BOURBINCE-A-VITRY-EN-CHAROLLAIS;4.078511;46.471760;2005-2030;4.867168091428572;9.577394258989532;9.203984867753624;4.35064903930326
334;K138301001;LA-BOURBINCE-A-VITRY-EN-CHAROLLAIS;4.078511;46.471760;2030-2050;4.806813091208792;12.262348051523546;10.526157726630435;4.613442884239131
334;K138301001;LA-BOURBINCE-A-VITRY-EN-CHAROLLAIS;4.078511;46.471760;2070-2100;5.411602010622711;12.967595882501808;10.507658127629734;4.392753204182914
120;K139181001;L'ARROUX-A-DIGOIN;3.989245;46.494965;2005-2030;20.018589014945054;46.74465397906236;42.692787952445656;17.481319221080838
120;K139181001;L'ARROUX-A-DIGOIN;3.989245;46.494965;2030-2050;17.96695283186813;57.98316556121884;46.06601517717391;17.965876447826087
120;K139181001;L'ARROUX-A-DIGOIN;3.989245;46.494965;2070-2100;20.77681064322344;63.48540038756328;46.6919459302244;17.40341221304502
28;K144001010;LA-LOIRE-A-GILLY-SUR-LOIRE;3.766203;46.538029;2005-2030;97.24387245142856;166.96803735776058;163.0064899696558;82.48881064091113
28;K144001010;LA-LOIRE-A-GILLY-SUR-LOIRE;3.766203;46.538029;2030-2050;94.96097239065934;206.82086733019392;168.51301634076086;86.77412997554347
28;K144001010;LA-LOIRE-A-GILLY-SUR-LOIRE;3.766203;46.538029;2070-2100;105.48323681062271;212.9424203123644;175.6851956171108;78.41022304360156
371;K156302001;LA-BESBRE-A-SAINT-POURCAIN-SUR-BESBRE;3.654197;46.476807;2005-2030;5.9940097652747255;10.307969306781976;9.709509754076088;5.214072033497097
371;K156302001;LA-BESBRE-A-SAINT-POURCAIN-SUR-BESBRE;3.654197;46.476807;2030-2050;5.567898951098901;13.658328349030471;10.53866045978261;5.566755226086956
371;K156302001;LA-BESBRE-A-SAINT-POURCAIN-SUR-BESBRE;3.654197;46.476807;2070-2100;5.968834382783883;14.106228369848155;10.510354982468444;5.088593103509394
22;K170001010;LA-LOIRE-A-DECIZE;3.456656;46.823261;2005-2030;106.65459755252748;185.7376952730997;182.83722504619564;93.6949351996427
22;K170001010;LA-LOIRE-A-DECIZE;3.456656;46.823261;2030-2050;104.80436238351648;230.2824151828255;191.3044844597826;98.87598695706522
22;K170001010;LA-LOIRE-A-DECIZE;3.456656;46.823261;2070-2100;115.61972636666664;238.11099368221252;199.29182062587657;89.49205238780574
204;K177301001;L'ARON-A-VERNEUIL;3.575832;46.851902;2005-2030;9.156843642637362;21.55600544924897;19.21365203125;7.877180483251451
204;K177301001;L'ARON-A-VERNEUIL;3.575832;46.851902;2030-2050;7.899312600549451;25.43881552299169;21.23578185271739;8.189861745652173
204;K177301001;L'ARON-A-VERNEUIL;3.575832;46.851902;2070-2100;9.302452265934065;28.577687909255246;20.14852271633941;8.092237784828075
19;K193001010;LA-LOIRE-A-NEVERS;3.165332;46.982811;2005-2030;121.39614894813188;219.01012519162492;215.82063282744565;108.54116344841448
19;K193001010;LA-LOIRE-A-NEVERS;3.165332;46.982811;2030-2050;118.48827862582418;269.1673939036011;228.0123246201087;114.59912172173914
19;K193001010;LA-LOIRE-A-NEVERS;3.165332;46.982811;2070-2100;131.09146335970698;281.8426779866233;235.08146738323984;104.7550402651542
479;K196000101;LA-NIEVRE-A-URZY;3.203838;47.062592;2005-2030;2.8734220975824174;6.327990780154757;6.530249368206522;2.803882609200536
479;K196000101;LA-NIEVRE-A-URZY;3.203838;47.062592;2030-2050;2.6956382708791207;7.736964274792244;7.189442015217392;2.9269027570652177
479;K196000101;LA-NIEVRE-A-URZY;3.203838;47.062592;2070-2100;3.004844245054945;8.87976651373825;7.120587248948106;2.929622617866005
468;K209081001;L'ALLIER-A-SAINT-HAON-[NOUVEAU-MONDE];3.743387;44.838886;2005-2030;5.87989836;7.917742035502958;8.64496521557971;3.6158959294327824
468;K209081001;L'ALLIER-A-SAINT-HAON-[NOUVEAU-MONDE];3.743387;44.838886;2030-2050;5.255907695054945;8.421883653739613;7.089701564130435;3.4975191
468;K209081001;L'ALLIER-A-SAINT-HAON-[NOUVEAU-MONDE];3.743387;44.838886;2070-2100;7.047108544688645;9.388054808749096;8.589102106942496;3.3045043179723503
282;K221084201;L'ALLIER-A-MONISTROL-D'ALLIER;3.646930;44.967262;2005-2030;11.354726662857145;17.92150305553027;19.24211046150362;9.590465720410895
282;K221084201;L'ALLIER-A-MONISTROL-D'ALLIER;3.646930;44.967262;2030-2050;10.35669703956044;19.668418819390585;16.922872458152174;9.300697917391304
282;K221084201;L'ALLIER-A-MONISTROL-D'ALLIER;3.646930;44.967262;2070-2100;13.890740346886446;20.7986581406363;20.202928463884994;8.872796710031905
179;K230081001;L'ALLIER-A-LANGEAC;3.490293;45.116776;2005-2030;13.809359030769231;21.98712529676832;23.617428866847824;12.47645450290308
179;K230081001;L'ALLIER-A-LANGEAC;3.490293;45.116776;2030-2050;12.777179741208792;24.511181176731306;21.25217391086957;12.349319511413045
179;K230081001;L'ALLIER-A-LANGEAC;3.490293;45.116776;2070-2100;17.099049609157507;25.76635033369487;25.22256815357644;11.801999913151365
150;K233081001;L'ALLIER-A-VIEILLE-BRIOUDE;3.408877;45.260990;2005-2030;15.581891552967033;25.0605687432863;26.990726699275363;14.726180996873603
150;K233081001;L'ALLIER-A-VIEILLE-BRIOUDE;3.408877;45.260990;2030-2050;14.681173235164836;28.288276290858725;24.76642746304348;14.796046285326089
150;K233081001;L'ALLIER-A-VIEILLE-BRIOUDE;3.408877;45.260990;2070-2100;19.62057247069597;29.814427662689805;29.34376308870968;14.274400399503724
123;K243081001;L'ALLIER-A-AGNAT-[PONT-D'AUZON];3.356327;45.385639;2005-2030;18.723401983296704;29.8049330564406;32.542346324275364;18.38784023626619
123;K243081001;L'ALLIER-A-AGNAT-[PONT-D'AUZON];3.356327;45.385639;2030-2050;17.92358861098901;34.24312130470914;30.39958124076087;18.760492720108694
123;K243081001;L'ALLIER-A-AGNAT-[PONT-D'AUZON];3.356327;45.385639;2070-2100;23.90825437765568;36.07502726934201;35.49625567987377;18.02683990393477
312;K258301001;L'ALAGNON-A-LEOTOING-[LANAU];3.219237;45.355835;2005-2030;6.874424395164835;16.628133599908967;17.589822804347826;7.524556543099599
312;K258301001;L'ALAGNON-A-LEOTOING-[LANAU];3.219237;45.355835;2030-2050;7.037679433516484;21.4795406033241;16.37433518532609;8.00461371576087
312;K258301001;L'ALAGNON-A-LEOTOING-[LANAU];3.219237;45.355835;2070-2100;9.079273272161172;22.87955253832249;19.027184991234225;7.36269989010989
284;K259301001;L'ALAGNON-A-LEMPDES;3.265552;45.383595;2005-2030;6.974709665934066;16.78163825716887;17.774314460597825;7.648767262170612
284;K259301001;L'ALAGNON-A-LEMPDES;3.265552;45.383595;2030-2050;7.148179476923078;21.67232512742382;16.577738395652176;8.140176385326086
284;K259301001;L'ALAGNON-A-LEMPDES;3.265552;45.383595;2070-2100;9.235529403296702;23.11037166666667;19.26924293373072;7.504400531726338
72;K268081001;L'ALLIER-A-VIC-LE-COMTE;3.201914;45.660950;2005-2030;36.51168557450549;70.75621401638598;74.03389825407608;37.07232660026798
72;K268081001;L'ALLIER-A-VIC-LE-COMTE;3.201914;45.660950;2030-2050;36.25416074120879;87.88764623268698;69.96636518967391;39.32740103315217
72;K268081001;L'ALLIER-A-VIC-LE-COMTE;3.201914;45.660950;2070-2100;46.83489529047619;92.48494467172812;80.84474737201963;36.74103683268345
74;K268082001;L'ALLIER-A-COUDES;3.210562;45.615017;2005-2030;36.36298486857143;70.56327191761494;73.77728676721014;36.89205270343904
74;K268082001;L'ALLIER-A-COUDES;3.210562;45.615017;2030-2050;36.06459728186814;87.62459397562327;69.67099745163044;39.091203979347824
74;K268082001;L'ALLIER-A-COUDES;3.210562;45.615017;2070-2100;46.58617121684982;92.1905855372379;80.49154124228612;36.519721101028
370;K278301001;LA-MORGE-A-MARINGUES-[COTE-ROUGE];3.313360;45.908718;2005-2030;4.12150004;6.786157386436049;7.456750801630434;4.176684067887449
370;K278301001;LA-MORGE-A-MARINGUES-[COTE-ROUGE];3.313360;45.908718;2030-2050;4.069874009340659;8.996013249861496;7.8195112614130435;4.674858733152174
370;K278301001;LA-MORGE-A-MARINGUES-[COTE-ROUGE];3.313360;45.908718;2070-2100;4.445882824175824;9.491913188720174;8.322448680925666;4.16386941687345
61;K279081001;L'ALLIER-A-LIMONS;3.447805;45.969471;2005-2030;44.7217121054945;84.41687784342285;89.38198435778986;46.50745201027244
61;K279081001;L'ALLIER-A-LIMONS;3.447805;45.969471;2030-2050;45.0048090456044;105.96178004819944;86.320251625;50.429683697826086
61;K279081001;L'ALLIER-A-LIMONS;3.447805;45.969471;2070-2100;56.55952654652015;111.69158631019523;99.14218819319775;46.44611257851825
339;K287191001;LA-DORE-A-SAINT-GERVAIS-SOUS-MEYMONT-[MAISON-DU-PARC-/-GIROUX-DORE];3.610453;45.689342;2005-2030;9.149353693186814;16.53508862676377;17.772104279891305;9.658213000893255
339;K287191001;LA-DORE-A-SAINT-GERVAIS-SOUS-MEYMONT-[MAISON-DU-PARC-/-GIROUX-DORE];3.610453;45.689342;2030-2050;8.99310046098901;22.00571497728532;17.22791119076087;9.97767525978261
339;K287191001;LA-DORE-A-SAINT-GERVAIS-SOUS-MEYMONT-[MAISON-DU-PARC-/-GIROUX-DORE];3.610453;45.689342;2070-2100;10.348110837728935;21.50548823861171;17.906431406030855;8.853961151364764
225;K295000101;LA-DORE-A-PESCHADOIRES-[PONT-DE-DORE];3.501647;45.838894;2005-2030;14.971146574505497;26.560619096040057;27.56771760190217;15.104182418043768
225;K295000101;LA-DORE-A-PESCHADOIRES-[PONT-DE-DORE];3.501647;45.838894;2030-2050;14.501589165384615;35.54982060554016;27.186390322826085;15.591411815217391
225;K295000101;LA-DORE-A-PESCHADOIRES-[PONT-DE-DORE];3.501647;45.838894;2070-2100;16.611131143589745;35.35247445516992;28.298489041374477;13.989506159517902
200;K298191001;LA-DORE-A-DORAT;3.477694;45.891178;2005-2030;15.264458378021978;26.985735974510696;28.01647210914855;15.421435243412237
200;K298191001;LA-DORE-A-DORAT;3.477694;45.891178;2030-2050;14.7974206978022;36.070261182271466;27.73504609402174;15.945661933152174
200;K298191001;LA-DORE-A-DORAT;3.477694;45.891178;2070-2100;16.94561134029304;35.91323962255965;28.870356316269284;14.306785223679547
50;K303081001;L'ALLIER-A-SAINT-YORRE;3.459129;46.062206;2005-2030;62.28733907824176;114.7182478010924;120.85846458922104;64.17091643680214
50;K303081001;L'ALLIER-A-SAINT-YORRE;3.459129;46.062206;2030-2050;62.089063590659336;146.2845392642659;118.06565669565218;68.97689513641305
50;K303081001;L'ALLIER-A-SAINT-YORRE;3.459129;46.062206;2070-2100;76.09078703260073;152.10936283333334;132.1495452769986;63.07059100779865
49;K313000200;L'ALLIER-A-BILLY;3.422216;46.234787;2005-2030;65.84060115164836;120.85966016021848;126.96321974592392;68.1265786708352
49;K313000200;L'ALLIER-A-BILLY;3.422216;46.234787;2030-2050;65.6259306423077;154.2176985357341;125.06340981086956;73.30468170652173
49;K313000200;L'ALLIER-A-BILLY;3.422216;46.234787;2070-2100;79.83054928608058;160.54561267534345;139.45462205224405;66.85113912867777
222;K329202001;LA-SIOULE-A-SAINT-PRIEST-DES-CHAMPS-[FADES-BESSERVE];2.796074;45.973541;2005-2030;9.118376866813186;18.149567294037325;18.77672018206522;10.17057106610094
222;K329202001;LA-SIOULE-A-SAINT-PRIEST-DES-CHAMPS-[FADES-BESSERVE];2.796074;45.973541;2030-2050;8.278421765934066;23.194077596121883;19.39432971793478;10.762742852173911
222;K329202001;LA-SIOULE-A-SAINT-PRIEST-DES-CHAMPS-[FADES-BESSERVE];2.796074;45.973541;2070-2100;8.993048297435898;24.39461819052784;20.574108856241235;9.573622283941864
240;K329304201;LA-SIOULE-A-MIREMONT-[PONT-DU-BOUCHET];2.769905;45.927765;2005-2030;8.385298978901098;16.79086579881657;17.363435930253623;9.321948939258595
240;K329304201;LA-SIOULE-A-MIREMONT-[PONT-DU-BOUCHET];2.769905;45.927765;2030-2050;7.598016317582418;21.525671735734075;17.786786226630433;9.885998077173914
240;K329304201;LA-SIOULE-A-MIREMONT-[PONT-DU-BOUCHET];2.769905;45.927765;2070-2100;8.265388012087913;22.59004936587129;18.91254477840112;8.745242121233604
208;K330201001;LA-SIOULE-A-CHATEAUNEUF-LES-BAINS;2.901437;46.029648;2005-2030;9.622340602637363;19.07714722940373;19.74560309692029;10.76870322331398
208;K330201001;LA-SIOULE-A-CHATEAUNEUF-LES-BAINS;2.901437;46.029648;2030-2050;8.759987807692307;24.36253120277008;20.48740330652174;11.383204514130435
208;K330201001;LA-SIOULE-A-CHATEAUNEUF-LES-BAINS;2.901437;46.029648;2070-2100;9.505275379120878;25.64854016630513;21.742598379382887;10.167295378943637
191;K332201001;LA-SIOULE-A-EBREUIL;3.094394;46.116306;2005-2030;10.76927711076923;21.102064181156123;22.04565415625;12.091308031710586
191;K332201001;LA-SIOULE-A-EBREUIL;3.094394;46.116306;2030-2050;9.901813424725274;26.84512374570637;23.121114955434784;12.801163044565218
191;K332201001;LA-SIOULE-A-EBREUIL;3.094394;46.116306;2070-2100;10.752107532600732;28.380477309110628;24.50857533870968;11.563152422190711
442;K337301001;LA-BOUBLE-A-CHAREIL-CINTRAT;3.226816;46.263187;2005-2030;2.394616992967033;4.024389535275375;4.768640677536232;2.6649275051362213
442;K337301001;LA-BOUBLE-A-CHAREIL-CINTRAT;3.226816;46.263187;2030-2050;2.422932023076923;4.946148773407202;5.522631954347826;3.010134886956521
442;K337301001;LA-BOUBLE-A-CHAREIL-CINTRAT;3.226816;46.263187;2070-2100;2.6963174252747253;5.4888542227042665;5.689704334852735;2.941051534562212
141;K338201001;LA-SIOULE-A-SAINT-POURCAIN-SUR-SIOULE;3.296513;46.309258;2005-2030;14.235936866373626;26.79976407282658;28.865416923007245;16.060407421616794
141;K338201001;LA-SIOULE-A-SAINT-POURCAIN-SUR-SIOULE;3.296513;46.309258;2030-2050;13.498514471978025;33.8104836033241;31.09295420217391;17.364366131521738
141;K338201001;LA-SIOULE-A-SAINT-POURCAIN-SUR-SIOULE;3.296513;46.309258;2070-2100;14.71767908864469;36.15561627295734;32.7606184200561;15.881131165544131
32;K340081001;L'ALLIER-A-CHATEL-DE-NEUVRE;3.316919;46.402195;2005-2030;82.3591317221978;151.39129063359127;160.40332623052538;87.44212225279142
32;K340081001;L'ALLIER-A-CHATEL-DE-NEUVRE;3.316919;46.402195;2030-2050;81.73351789010988;192.49074591135732;161.82105039130437;94.45531269945651
32;K340081001;L'ALLIER-A-CHATEL-DE-NEUVRE;3.316919;46.402195;2070-2100;97.27315685934067;201.8429329374548;178.1422291903927;86.03351835235732
29;K345081001;L'ALLIER-A-MOULINS;3.325951;46.561119;2005-2030;83.8789675410989;153.9044762812927;163.49284300951086;89.4028147972309
29;K345081001;L'ALLIER-A-MOULINS;3.325951;46.561119;2030-2050;83.37211747912089;195.3933322831025;165.4683175972826;96.73071551304348
29;K345081001;L'ALLIER-A-MOULINS;3.325951;46.561119;2070-2100;99.1300617981685;205.1673752870571;181.9481920802945;88.09018946472881
24;K357081010;L'ALLIER-A-LIVRY-[PONT-DU-VEURDRE];3.048922;46.758465;2005-2030;86.43670939824176;158.66036226763768;169.4954785294384;92.9870906869138
24;K357081010;L'ALLIER-A-LIVRY-[PONT-DU-VEURDRE];3.048922;46.758465;2030-2050;86.13720129395604;200.8327421728532;172.43139695108698;100.54907380869564
24;K357081010;L'ALLIER-A-LIVRY-[PONT-DU-VEURDRE];3.048922;46.758465;2070-2100;101.98460845677656;211.06317096890817;189.20374338464237;91.81542104182914
23;K365081001;L'ALLIER-A-CUFFY;3.069838;46.946579;2005-2030;88.33497060307691;162.31934043468365;174.24181651222827;95.81289949754355
23;K365081001;L'ALLIER-A-CUFFY;3.069838;46.946579;2030-2050;88.26244159560439;205.10146824875343;177.87923383913045;103.53815147934785
23;K365081001;L'ALLIER-A-CUFFY;3.069838;46.946579;2070-2100;103.9696965886447;215.57211198734632;195.03820603646565;94.79811167529245
9;K400001010;LA-LOIRE-A-COURS-LES-BARRES-[GIVRY];3.072113;47.015995;2005-2030;213.6879787916484;389.9763474169322;399.4581859148551;208.6678373693613
9;K400001010;LA-LOIRE-A-COURS-LES-BARRES-[GIVRY];3.072113;47.015995;2030-2050;210.61337922032968;484.7769382227147;416.2776541201087;222.6938266625
9;K400001010;LA-LOIRE-A-COURS-LES-BARRES-[GIVRY];3.072113;47.015995;2070-2100;239.27336837142855;509.4041700339841;440.6141380014025;204.029458292095
8;K415001010;LA-LOIRE-A-CHATILLON-SUR-LOIRE;2.767478;47.591614;2005-2030;222.97872526065936;410.8646287337278;424.1291938564312;221.43437265430995
8;K415001010;LA-LOIRE-A-CHATILLON-SUR-LOIRE;2.767478;47.591614;2030-2050;220.17867035054945;509.2452988808864;443.1245330559783;236.1284351597826
8;K415001010;LA-LOIRE-A-CHATILLON-SUR-LOIRE;2.767478;47.591614;2070-2100;249.02452356410257;538.2270034143166;469.366714612202;217.1861575377526
7;K447001001;LA-LOIRE-A-BLOIS;1.335148;47.584957;2005-2030;225.9468636778022;421.2446349622212;444.5244072400362;234.2990147016525
7;K447001001;LA-LOIRE-A-BLOIS;1.335148;47.584957;2030-2050;225.30613161593405;518.6982898703601;463.3942321407609;249.1684729869565
7;K447001001;LA-LOIRE-A-BLOIS;1.335148;47.584957;2070-2100;252.581383370696;551.1502096565438;494.4954429453016;229.45519898723856
263;K467000201;LE-BEUVRON-A-TOUR-EN-SOLOGNE;1.499856;47.539513;2005-2030;3.601676658021978;6.238656649066909;7.210174649456522;4.100760740955784
263;K467000201;LE-BEUVRON-A-TOUR-EN-SOLOGNE;1.499856;47.539513;2030-2050;3.4589626126373627;6.893136085872576;7.481881975543478;3.950858742934783
263;K467000201;LE-BEUVRON-A-TOUR-EN-SOLOGNE;1.499856;47.539513;2070-2100;3.757180335897436;8.41866478308026;7.984496301192146;4.153136643034385
375;K478000201;LE-COSSON-A-VINEUIL;1.366282;47.579849;2005-2030;2.417461246153846;4.11067251115157;4.875501975996377;2.697066134881644
375;K478000201;LE-COSSON-A-VINEUIL;1.366282;47.579849;2030-2050;2.31081877032967;4.546569135180056;4.970058522826086;2.643970610326087
375;K478000201;LE-COSSON-A-VINEUIL;1.366282;47.579849;2070-2100;2.5626577164835167;5.599787949746927;5.431612752103787;2.795209096065225
355;K479301001;LE-COSSON-A-CHAILLES;1.309387;47.543686;2005-2030;2.4609846703296703;4.179959275375512;4.95167922192029;2.74214263242519
355;K479301001;LE-COSSON-A-CHAILLES;1.309387;47.543686;2030-2050;2.3534735802197804;4.627193048753462;5.049092548913044;2.6888225896739133
355;K479301001;LE-COSSON-A-CHAILLES;1.309387;47.543686;2070-2100;2.6116207304029304;5.696006184381779;5.521913456872371;2.843136927685218
6;K480001001;LA-LOIRE-A-ONZAIN-[PONT-DE-CHAUMONT];1.190335;47.485577;2005-2030;233.2746803424176;433.8310053841602;458.99302427490943;242.4103757315766
6;K480001001;LA-LOIRE-A-ONZAIN-[PONT-DE-CHAUMONT];1.190335;47.485577;2030-2050;232.33520311978023;532.7659867894737;478.4114385978261;257.0997254173913
6;K480001001;LA-LOIRE-A-ONZAIN-[PONT-DE-CHAUMONT];1.190335;47.485577;2070-2100;260.3492426113553;568.336352742227;510.7331550659186;237.81468850762136
464;K509090001;LE-CHER-A-CHAMBONCHARD;2.548947;46.176807;2005-2030;2.664790771868132;5.023110239872554;5.361265124094203;2.9249027740062528
464;K509090001;LE-CHER-A-CHAMBONCHARD;2.548947;46.176807;2030-2050;2.485929501648352;5.825371177285319;6.003661605978261;3.164049649456522
